오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
11,나라장터검색조건에 의한 입찰공고공사조회,dminsttNm,수요기관명,200,1,국토교통부 서울지방국토관리청 수원국토관리사무소," 중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음"
11,나라장터검색조건에 의한 입찰공고공사조회,bidMethdNm,입찰방식명,200,1,전자입찰,"공고의 입찰방식명 직찰 전자입찰,전자입찰/직찰,전자/직찰/우편/상시,직찰/우편/상시,우편/상시,전자시담,복수견적(역경매),직찰/우편,전자시담(다자간)"
11,나라장터검색조건에 의한 입찰공고공사조회,cntrctCnclsMthdNm,계약체결방법명,200,1,제한경쟁,"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반·지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 의하지 않고 특정인을 선정하여 계약하는 계약방법"
11,나라장터검색조건에 의한 입찰공고공사조회,ntceInsttOfclNm,공고기관담당자명,35,0,이태우," 공고기관의 공고를 담당하는 담당자의 명"
11,나라장터검색조건에 의한 입찰공고공사조회,ntceInsttOfclTelNo,공고기관담당자전화번호,25,0,031-218-1720,공고기관의 공고를 담당하는 담당자의 전화번호
11,나라장터검색조건에 의한 입찰공고공사조회,ntceInsttOfclEmailAdrs,공고기관담당자이메일주소,100,0,engtw92@korea.kr,공고기관의 공고를 담당하는 담당자의 이메일주소
11,나라장터검색조건에 의한 입찰공고공사조회,exctvNm,집행관명,35,0,이태우,공고의 집행관명
11,나라장터검색조건에 의한 입찰공고공사조회,bidQlfctRgstDt,입찰참가자격등록마감일시,19,0,2106-06-22 18:00:00," 입찰참가등록이란 입찰사무를 효과적으로 집행하기 위하여 사전에 입찰참가자격등록을 해두었다가 필요 시 입찰에 참여하는 제도로 해당 공고에 대한 입찰참가자격의 등록이 완료되어야 하는 시점을 의미함 “YYYY-MM-DD HH:MM:SS”"
11,나라장터검색조건에 의한 입찰공고공사조회,cmmnSpldmdAgrmntRcptdocMethd,공동수급협정서접수방식,30,0,공고서참조,"공동수급협정서의 접수방식을 받지 않을 것인지 전자문서로 받을 것인지 또는 수기로 받을 것인지에 따라 “없음”,“전자문서”,“수기”"
11,나라장터검색조건에 의한 입찰공고공사조회,cmmnSpldmdAgrmntClseDt,공동수급협정마감일시,19,0,2002-09-24 17:00:00,공동계약이 허용된 공고에 대해 공동수급체를 구성하여 입찰에 참여하고자 할 경우 구성원이 일정 분담내용에 따라 나누어 공동으로 이행하는 약속을 한 공동수급협정서를 작성하여야 하며 이때 공동수급협정서의 등록(작성) 마감 시점을 의미함”YYYY-MM-DD HH:MM:SS”
11,나라장터검색조건에 의한 입찰공고공사조회,cmmnSpldmdCorpRgnLmtYn,공동수급업체지역제한여부,1,0,N,공동수급협정시 구성원의 지역제한을 적용할지 여부. 지역제한인경우 협정 구성업체가 참가제한지역에 포함되어야 함.(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,bidBeginDt,입찰개시일시,19,0,2016-06-21 09:00:00,입찰서의 제출을 개시하는 일시 “YYYY-MM-DD HH:MM:SS”
11,나라장터검색조건에 의한 입찰공고공사조회,bidClseDt,입찰마감일시,19,0,2106-06-23 10:00:00," 입찰서의 제출을 마감하는 일시 “YYYY-MM-DD HH:MM:SS”"
11,나라장터검색조건에 의한 입찰공고공사조회,opengDt,개찰일시,19,0,2106-06-23 11:05:00," 집행관이 개찰을 수행할 수 있는 시작일시이며 개찰일시 이후에 개찰이 가능함 실제 개찰을 수행한 시간을 의미하지 않음 “YYYY-MM-DD HH:MM:SS”"
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl1,공고규격서URL1,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl2,공고규격서URL2,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl3,공고규격서URL3,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl4,공고규격서URL4,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl5,공고규격서URL5,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl6,공고규격서URL6,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl7,공고규격서URL7,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl8,공고규격서URL8,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl9,공고규격서URL9,800,0,추후제공예정,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecDocUrl10,공고규격서URL10,800,0,추후제공예정0,공고의 공고규격서URL
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm1,공고규격파일명1,256,0,20160620445-00_1466139307749_공고서(한강본류 일산제 등 정비공사).hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm2,공고규격파일명2,256,0,20160430911-02_1462145881668_2. 시방서.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm3,공고규격파일명3,256,0,20160430911-02_1462145881670_3. 설계설명서.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm4,공고규격파일명4,256,0,20160430911-02_1462145881672_4. 공내역서.xlsx,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm5,공고규격파일명5,256,0,20160530911-02_1462145881663_1. (변경)공고문.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm6,공고규격파일명6,256,0,20160530911-02_1462145881668_2. 시방서.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm7,공고규격파일명7,256,0,20160530911-02_1462145881670_3. 설계설명서.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm8,공고규격파일명8,256,0,20160530911-02_1462145881672_4. 공내역서.xlsx,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm9,공고규격파일명9,256,0,20120901436-01_공고2002-18호.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,ntceSpecFileNm10,공고규격파일명10,256,0,20120901436-01_공고2002-18호.hwp,공고의 공고규격파일명
11,나라장터검색조건에 의한 입찰공고공사조회,rbidPermsnYn,재입찰허용여부,1,0,N,입찰이 유찰되는 경우 재공고 없이 다시 입찰(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,pqApplDocRcptMthdNm,PQ신청서접수방법명,30,0,없음,PQ대상공고에서 PQ심사신청서를 어떻게 받을지에 대한 코드명
11,나라장터검색조건에 의한 입찰공고공사조회,pqApplDocRcptDt,PQ신청서접수일시,19,0,2002-09-18 10:00:00,PQ심사신청서 접수 마감일시 “YYYY-MM-DD HH:MM:SS”
11,나라장터검색조건에 의한 입찰공고공사조회,arsltApplDocRcptMthdNm,실적신청서접수방법명,50,0,없음,공고의 실적신청서접수방법명
11,나라장터검색조건에 의한 입찰공고공사조회,arsltApplDocRcptDt,실적신청서접수일시,19,0,2002-09-18 10:00:00,실적심사신청서 접수마감일시 “YYYY-MM-DD HH:MM:SS”
11,나라장터검색조건에 의한 입찰공고공사조회,jntcontrctDutyRgnNm1,공동도급의무지역명1,200,0,서울특별시,공고의 공동도급의무지역명
11,나라장터검색조건에 의한 입찰공고공사조회,jntcontrctDutyRgnNm2,공동도급의무지역명2,200,0,서울특별시,공고의 공동도급의무지역명
11,나라장터검색조건에 의한 입찰공고공사조회,jntcontrctDutyRgnNm3,공동도급의무지역명3,200,0,서울특별시,공고의 공동도급의무지역명
11,나라장터검색조건에 의한 입찰공고공사조회,rgnDutyJntcontrctRt,지역의무공동도급비율,20,0,40,지역의무공동동급시 3개지역의 공동도급합산 하한 비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,dtlsBidYn,내역입찰여부,1,0,N,내역입찰인지는 나타내는 항목으로 내역입찰일 경우 투찰시 내역서를 첨부해야함(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,bidPrtcptLmtYn,입찰참가제한여부,1,0,N,공고의 입찰참가제한여부(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,prearngPrceDcsnMthdNm,예정가격결정방법명,20,0,복수예가,예정가격의 결정을 위해 복수예정가격방식으로 산정하는지 단일 예정가격으로 산정하는지를 구분하는 명
11,나라장터검색조건에 의한 입찰공고공사조회,totPrdprcNum,총예가건수,20,0,15,공고의 총예가건수
11,나라장터검색조건에 의한 입찰공고공사조회,drwtPrdprcNum,추첨예가건수,20,0,4,공고의 추첨예가건수
11,나라장터검색조건에 의한 입찰공고공사조회,bdgtAmt,예산금액,25,0,1235927000,"공고의 예산금액(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,presmptPrce,추정가격,25,0,1123570000,"물품/공사/용역 등의 조달 계약을 체결함에 있어 국제입찰 대상여부를 판단하는 기준 등으로 삼기 위하여 예정가격이 결정되기 전에 예산에 계상된 금액 등을 기준으로 하여 부가가치세 및 조달 수수료를 제외한 금액(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,govsplyAmt,관급금액,21,0,128822000,"공고의 관급금액(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,aplBssCntnts,적용기준내용,30,0,조달청,공고의 적용기준내용
11,나라장터검색조건에 의한 입찰공고공사조회,indstrytyEvlRt,업종평가비율,20,0,69.79,적격심사에서 사용하는 업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,mainCnsttyNm,주공종명,200,0,토목공사업,공고의 주공종명
11,나라장터검색조건에 의한 입찰공고공사조회,mainCnsttyCnstwkPrearngAmt,주공종공사예정금액,21,0,1235927000,"적격심사시 주공종추정금액(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,incntvRgnNm1,가산지역명1,200,0,경상남도,적격심사를 실시할 경우 해당 지역 업체의 경우 가산점을 얻을 수 있는 지역명
11,나라장터검색조건에 의한 입찰공고공사조회,incntvRgnNm2,가산지역명2,200,0,경기도,적격심사를 실시할 경우 해당 지역 업체의 경우 가산점을 얻을 수 있는 지역명
11,나라장터검색조건에 의한 입찰공고공사조회,incntvRgnNm3,가산지역명3,200,0,서울특별시,적격심사를 실시할 경우 해당 지역 업체의 경우 가산점을 얻을 수 있는 지역명
11,나라장터검색조건에 의한 입찰공고공사조회,incntvRgnNm4,가산지역명4,200,0,서울특별시,적격심사를 실시할 경우 해당 지역 업체의 경우 가산점을 얻을 수 있는 지역명
11,나라장터검색조건에 의한 입찰공고공사조회,opengPlce,개찰장소,100,0,국가종합전자조달시스템(나라장터)," 집행관이 개찰을 하는 장소"
11,나라장터검색조건에 의한 입찰공고공사조회,dcmtgOprtnDt,설명회실시일시,19,0,2002-09-13 09:00:00," 해당 공고에 대한 현장/입찰/과업 설명회를 실시하는 일시”YYYY-MM-DD HH:MM:SS”"
11,나라장터검색조건에 의한 입찰공고공사조회,dcmtgOprtnPlce,설명회실시장소,100,0,우리청 관리과," 해당 공고에 대한 설명회를 실시하는 경우 현장/입찰/과업 설명회를 실시하는 장소"
11,나라장터검색조건에 의한 입찰공고공사조회,contrctrcnstrtnGovsplyMtrlAmt,도급자설치관급자재금액,21,0,0,"공고의 도급자설치관급자재금액(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,govcnstrtnGovsplyMtrlAmt,관급자설치관급자재금액,21,0,128822000,"공고의 관급자설치관급자재금액(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,bidNtceDtlUrl,입찰공고상세URL,512,0,추후제공예정,나라장터시스템의 입찰공고 상세화면 링크
11,나라장터검색조건에 의한 입찰공고공사조회,bidNtceUrl,입찰공고URL,500,0,http://www.ebidplus.jeonnam.kr,해당 입찰공고를 인터넷상에서 확인할 수 있는 URL주소
11,나라장터검색조건에 의한 입찰공고공사조회,bidPrtcptFeePaymntYn,입찰참가수수료납부여부,30,0,전자납부,"입찰참가 의사가 있는 자가 납부하여야하는 수수료의 유무 및 납부방법을 표기하는 것으로 ""전자납부, 수기 및 전자납부, 수기, 없음""으로 표기(Y/N)"
11,나라장터검색조건에 의한 입찰공고공사조회,bidPrtcptFee,입찰참가수수료,21,0,10000,"입찰에 참가하기위해 납부하는 수수료(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,bidGrntymnyPaymntYn,입찰보증금납부여부,30,0,불허,입찰보증금을 나라장터에서 전자로 납부가능하게 할지 여부(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,crdtrNm,채권자명,200,0,수원국토관리사무소장,"입찰보증금 항목의 ""보증채권자명""으로 전자입찰보증 접수시 사용"
11,나라장터검색조건에 의한 입찰공고공사조회,cmmnSpldmdCnum,공동수급업체수,100,0,공고서에 의함,공고의 공동수급업체수
11,나라장터검색조건에 의한 입찰공고공사조회,untyNtceNo,통합공고번호,11,0,00019991191,입찰공고를 구분하는 번호로 입찰공고번호이며 형식은 년도(4)+월(2)+순번(5)
11,나라장터검색조건에 의한 입찰공고공사조회,sptDscrptDocUrl1,현장설명서URL1,500,0,추후제공예정,공고의 현장설명서URL
11,나라장터검색조건에 의한 입찰공고공사조회,sptDscrptDocUrl2,현장설명서URL2,500,0,추후제공예정,공고의 현장설명서URL
11,나라장터검색조건에 의한 입찰공고공사조회,sptDscrptDocUrl3,현장설명서URL3,500,0,추후제공예정,공고의 현장설명서URL
11,나라장터검색조건에 의한 입찰공고공사조회,sptDscrptDocUrl4,현장설명서URL4,500,0,추후제공예정,공고의 현장설명서URL
11,나라장터검색조건에 의한 입찰공고공사조회,sptDscrptDocUrl5,현장설명서URL5,500,0,추후제공예정,공고의 현장설명서URL
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm1,부대공종명1,200,0,토목공사업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm2,부대공종명2,200,0,건축공사업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm3,부대공종명3,200,0,기계설비공사업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm4,부대공종명4,200,0,상.하수도설비공사업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm5,부대공종명5,200,0,조경식재공사업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm6,부대공종명6,200,0,시설물유지관리업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm7,부대공종명7,200,0,일반소방시설공사업(기계), 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm8,부대공종명8,200,0,일반소방시설공사업(전기), 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyNm9,부대공종명9,200,0,산업.환경설비공사업, 공고의 부대공종명
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt1,부공종업종평가비율1,20,0,33, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt2,부공종업종평가비율2,20,0,37.51, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt3,부공종업종평가비율3,20,0,32.75, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt4,부공종업종평가비율4,20,0,39.7, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt5,부공종업종평가비율5,20,0,30, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt6,부공종업종평가비율6,20,0,24.94, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt7,부공종업종평가비율7,20,0,33, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt8,부공종업종평가비율8,20,0,27, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,subsiCnsttyIndstrytyEvlRt9,부공종업종평가비율9,20,0,32, 공고의 부공종업종평가비율(%)
11,나라장터검색조건에 의한 입찰공고공사조회,cmmnSpldmdMethdCd,공동수급방식코드,15,0,공500004,"공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식을 구분하는 코드로 공500001 : 공동이행
공500002 : 분담이행
공500003 : 주계약자관리방식
공500004 : 단독계약
공500005 : 혼합방식
공500006 : 공동이행 또는 분담이행
공500007 : 혼합_단독
공500008 : 혼합_공동
공500012 : 해당없음으로 구분됨"
11,나라장터검색조건에 의한 입찰공고공사조회,cmmnSpldmdMethdNm,공동수급방식명,100,0,공동수급불허," 공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식을 구분하는 명임 "
11,나라장터검색조건에 의한 입찰공고공사조회,stdNtceDocUrl,표준공고서URL,256,0,추후제공예정,공고의 표준공고문URL
11,나라장터검색조건에 의한 입찰공고공사조회,brffcBidprcPermsnYn,지사투찰허용여부,1,0,N,지역제한 공고에 한해서 지사 투찰을 허용할지 여부. 투찰제어시 사용(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,cnsttyAccotShreRateList,공종별지분율목록,4000,0..n,"[전기공사업^100],","공고의 공종별지분율 목록 [부업종코드명^부업종평가비율(%)],[부업종코드명^부업종평가비율(%)]"
11,나라장터검색조건에 의한 입찰공고공사조회,cnstrtnAbltyEvlAmtList,시공능력평가금액목록,4000,0..n,"[1^토목공사업^0001^7400000000],","공고의 시공능력평가금액목록 [제한그룹번호^면허지역통합코드명^면허지역통합코드^시공능력평가금액],[제한그룹번호^면허지역통합코드명^면허지역통합코드^시공능력평가금액]"
11,나라장터검색조건에 의한 입찰공고공사조회,dsgntCmptYn,지명경쟁여부,1,0,N," 공고의 지명경쟁여부(Y/N)"
11,나라장터검색조건에 의한 입찰공고공사조회,arsltCmptYn,실적경쟁여부,1,0,N,공고의 실적경쟁여부(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,pqEvalYn,PQ심사여부,1,0,N,공고의 PQ심사여부(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,ntceDscrptYn,공고설명여부,1,0,N,공고의 공고설명여부(Y/N)
11,나라장터검색조건에 의한 입찰공고공사조회,rsrvtnPrceReMkngMthdNm,예비가격재작성방법명,50,0,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,공고의 예비가격재작성방법명
11,나라장터검색조건에 의한 입찰공고공사조회,mainCnsttyPresmptPrce,주공종추정가격,25,0,5000,"주공종에 대한 추정가격(원화,원)"
11,나라장터검색조건에 의한 입찰공고공사조회,orderPlanUntyNo,발주계획통합번호,35,0,3-1-2016-1613181-000131,업무구분코드(1)-업무유형코드(3)-발주년도(4)-기관코드(7)-발주계획순번(6) 로 구성됨
11,나라장터검색조건에 의한 입찰공고공사조회,sucsfbidLwltRate,낙찰하한율,22,0,86.745," 개찰시 사용하는 낙찰하한율(%)"
11,나라장터검색조건에 의한 입찰공고공사조회,rgstDt,등록일시,19,1,2016-06-17 14:14:03," 공고의 등록일시 “YYYY-MM-DD HH:MM:SS”"
11,나라장터검색조건에 의한 입찰공고공사조회,bfSpecRgstNo,사전규격등록번호,10,0,338609,사전규격등록번호
11,나라장터검색조건에 의한 입찰공고공사조회,sucsfbidMthdCd,낙찰방법코드,9,0,낙030021,낙찰방법명에 대한 코드 (한글 1자리 + 숫자 6자리)
11,나라장터검색조건에 의한 입찰공고공사조회,sucsfbidMthdNm,낙찰방법명,200,0,최저가낙찰제,낙찰자를 결정하는 방법
11,나라장터검색조건에 의한 입찰공고공사조회,chgDt,변경일시,19,0,2016-05-02 12:14:58,공고의 변경일시 “YYYY-MM-DD HH:MM:SS”
11,나라장터검색조건에 의한 입찰공고공사조회,dminsttOfclEmailAdrs,수요기관담당자이메일주소,100,0,nskk22@kywa.or.kr,수요기관 담당자의 이메일주소
11,나라장터검색조건에 의한 입찰공고공사조회,indstrytyLmtYn,업종제한여부,1,0,Y," 해당 공고 입찰 시 업종(면허)제한을 두는지의 여부 예시)Y"
11,나라장터검색조건에 의한 입찰공고공사조회,cnstrtsiteRgnNm,공사현장지역명,256,0,경기도,"공사현장의 지역명
나라장터 화면에서 “공사현장”"
11,나라장터검색조건에 의한 입찰공고공사조회,rgnDutyJntcontrctYn,지역의무공동도급여부,1,0,N,지역업체 참여가 일정 지분율 이상일 경우에만 입창이 가능한 공고 여부 ( Y:해당 N:공고서에의함)
11,나라장터검색조건에 의한 입찰공고공사조회,chgNtceRsn,변경공고사유,4000,0,지역제한(강원도)으로 변경,"공고종류명(공고의 공고상태명) 이 변경일 경우  변경공고사유 , 취소일 경우 취소공고사유
(연계공고건는 제외)"
11,나라장터검색조건에 의한 입찰공고공사조회,rbidOpengDt,재입찰개찰일시,19,0,2016-05-10 11:00:00,"공고종류명이 ‘재입찰’ 일 경우 재입찰공고의 개찰을 수행할 수 있는 시작일시 “YYYY-MM-DD HH:MM:SS”"
11,나라장터검색조건에 의한 입찰공고공사조회,ciblAplYn,건설산업법적용대상여부,1,0,N,건설산업기본법 적용 대상인지에 대한 여부
11,나라장터검색조건에 의한 입찰공고공사조회,mtltyAdvcPsblYn,상호시장진출허용여부,1,0,N,"건설업역(종합공사,전문공사)에 상호 진출 가능한지에 대한 여부"
11,나라장터검색조건에 의한 입찰공고공사조회,mtltyAdvcPsblYnCnstwkNm,건설산업법적용대상공사명,100,0,종합공사,건설산업법 적용대상 공사명
11,나라장터검색조건에 의한 입찰공고공사조회,VAT,부가가치세,25,0,0,부가가치세
11,나라장터검색조건에 의한 입찰공고공사조회,indutyVAT,주공종부가가치세,25,0,0,주공종부가가치세
11,나라장터검색조건에 의한 입찰공고공사조회,indstrytyMfrcFldEvlYn,주력분야평가여부,1,0,N,업종 주력분야 평가 대상 여부
11,나라장터검색조건에 의한 입찰공고공사조회,bidWgrnteeRcptClseDt,입찰보증서접수마감일시,19,0,2002-09-18 10:00:00,입찰보증서접수마감일시
12,나라장터검색조건에 의한 입찰공고용역조회,resultCode,결과코드,2,1,00,결과코드
12,나라장터검색조건에 의한 입찰공고용역조회,resultMsg,결과메세지,50,1,정상.,결과메세지
12,나라장터검색조건에 의한 입찰공고용역조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
12,나라장터검색조건에 의한 입찰공고용역조회,pageNo,페이지 번호,4,1,1,페이지 수
12,나라장터검색조건에 의한 입찰공고용역조회,totalCount,데이터 총 개수,4,1,17,데이터 총개수
12,나라장터검색조건에 의한 입찰공고용역조회,bidNtceNo,입찰공고번호,40,1,20080917411,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
12,나라장터검색조건에 의한 입찰공고용역조회,bidNtceOrd,입찰공고차수,3,1,000," 입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수"
12,나라장터검색조건에 의한 입찰공고용역조회,reNtceYn,재공고여부,1,0,N,본 입찰공고의 재공고 여부(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,rgstTyNm,등록유형명,100,1,조달청 또는 나라장터 자체 공고건,"입찰공고가 ""조달청 또는 나라장터 자체 공고건"",""'나라장터 기타 공고건"""
12,나라장터검색조건에 의한 입찰공고용역조회,ntceKindNm,공고종류명,100,0,일반," 공고의 공고상태명으로 일반, 변경, 취소, 재입찰, 연기, 긴급, 갱신, 긴급갱신 구분"
12,나라장터검색조건에 의한 입찰공고용역조회,intrbidYn,국제입찰여부,1,0,N," 국제입찰대상인지의 여부를 나타내며 국제입찰 대상은 내외국인 또는 외국인을 대상으로 하여 물품, 공사 및 용역을 조달하기 위하여 행하는 입찰을 말하며 수의계약을 포함한다. 국가계약법 제4조에 의해 추정가격이 고시금액(국제입찰 적용 대상 기준금액으로 기획재정부장관 및 행정자치부장관이 매 2년마다 고시한 금액을 말하며 WTO 또는 양자간(FTA) 정부조달협정에 따르면 국제입찰 대상 기준 금액이 SDR(Special Drawing Rights:특별인출권) 통화단위로 되어 있어 주무부 장관이 이를 2년마다 원화로 환산하여 고시) 이상일 경우 국제입찰대상이 됨(Y/N)"
12,나라장터검색조건에 의한 입찰공고용역조회,bidNtceDt,입찰공고일시,19,0,2008-10-28 19:47:25," 입찰공고서를 공고한 일시 “YYYY-MM-DD HH:MM:SS”"
12,나라장터검색조건에 의한 입찰공고용역조회,refNo,참조번호,105,0,32083095900,조달청 입찰공고의 경우 참조공고번호는 자체 전자조달시스템에서 관리하는 공고번호를 의미하며 자체전자조달시스템의 경우 참조공고번호는 나라장터(G2B) 입찰공고번호를 의미함
12,나라장터검색조건에 의한 입찰공고용역조회,bidNtceNm,입찰공고명,100,1,평창-정선 도로건설공사(1공구) 건설폐기물 위탁처리용역," 공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름"
12,나라장터검색조건에 의한 입찰공고용역조회,ntceInsttCd,공고기관코드,7,0,1230145,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 공고기관 코드가 표기됨
12,나라장터검색조건에 의한 입찰공고용역조회,ntceInsttNm,공고기관명,200,0,조달청 강원지방조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
12,나라장터검색조건에 의한 입찰공고용역조회,dminsttCd,수요기관코드,7,1,1611369,"실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨 "
