오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
14,개찰결과 유찰 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
14,개찰결과 유찰 목록 조회,nobidRsn,유찰사유,200,0,단독응찰,유찰사유
15,개찰결과 재입찰 목록 조회,resultCode,결과코드,2,1,00,결과코드
15,개찰결과 재입찰 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
15,개찰결과 재입찰 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
15,개찰결과 재입찰 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
15,개찰결과 재입찰 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
15,개찰결과 재입찰 목록 조회,opengRsltDivNm,개찰결과구분명,30,1,재입찰,"해당 공고건에 대한 개찰결과를 구분하는 것으로 개찰이 완료되었는지, 유찰되었는지, 재입찰 할것인지 등을 구분하는 명으로 이 오퍼레이션은 재입찰인 정보 조회"
15,개찰결과 재입찰 목록 조회,bidNtceNo,입찰공고번호,11,1,20160500089,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
15,개찰결과 재입찰 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
15,개찰결과 재입찰 목록 조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
15,개찰결과 재입찰 목록 조회,rbidNo,재입찰번호,3,1,001,재입찰번호
15,개찰결과 재입찰 목록 조회,bidClseDt,입찰마감일시,19,1,2016-05-04 16:00:00,입찰마감일시  “YYYY-MM-DD HH:MM:SS”
15,개찰결과 재입찰 목록 조회,opengDt,개찰일시,19,1,2016-05-04 17:00:00,조달업체가 제출한 입찰서를 개찰하는 일시 (개찰예정일시)  “YYYY-MM-DD HH:MM:SS”
15,개찰결과 재입찰 목록 조회,rbidRsn,재입찰사유,200,0,투찰자 전원 낙찰하한선 미만,재입찰사유
15,개찰결과 재입찰 목록 조회,cmmnSpldmdAgrmntClseDt,공동수급혐정마감일시,19,0,2006-01-19 16:30:00,공동수급혐정마감일시 “YYYY-MM-DD HH:MM:SS”
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,resultCode,결과코드,2,1,00,결과코드
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,resultMsg,결과메세지,50,1,정상.,결과메세지
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,pageNo,페이지 번호,4,1,1,페이지 수
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidNtceNo,입찰공고번호,40,1,20160439522,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,rbidNo,재입찰번호,3,1,001,재입찰번호
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,ntceDivCd,공고구분코드,9,1,통050002,"공고구분
통050002 : 조달청 또는 나라장터 자체 공고건 "
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidNtceNm,입찰공고명,100,1,30톤급 감시정 조달구매(건조) 요청,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,prtcptCnum,참가업체수,6,0,1,참가업체수
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidwinnrNm,최종낙찰업체명,100,1,광동에프.알.피산업,최종낙찰된 업체의 명으로 개찰완료된 건에 대하여 제공
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidwinnrBizno,최종낙찰업체사업자등록번호,10,1,6014668311,협상이 완료 후 최종낙찰된 업체의 사업자등록번호임
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidwinnrCeoNm,최종낙찰업체대표자명,35,0,한갑수,최종낙찰된 업체의 대표자명으로 개찰완료된 건에 대하여 제공
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidwinnrAdrs,최종낙찰업체주소,200,0,부산광역시 강서구 녹산산단382로60번길 42-0 (송정동),협상이 완료 후 최종낙찰된 업체의 주소임
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,bidwinnrTelNo,최종낙찰업체전화번호,25,0,051-831-2266,"협상이 완료 후 최종낙찰된 업체의 연락 전화번호임
핸드폰번호는 “*”로 표기"
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,sucsfbidAmt,최종낙찰금액,21,0,2229500000,"최종낙찰은 개찰순위 순서대로 협상등을 통해 최종 낙찰된정보를 의미하며 최종낙찰금액은 최종낙찰된 금액 (원화,원)으로 개찰완료된건에 대하여 제공"
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,sucsfbidRate,최종낙찰률,18,0,99.99,예정가격대비 최종낙찰금액으로 최종낙찰금액/예정가격 * 100 으로 계산되며 개찰완료된 건에 대하여 제공 (%)
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,rlOpengDt,실개찰일시,19,0,2016-05-03 12:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS” 
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,dminsttCd,수요기관코드,7,0,1220000,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,dminsttNm,수요기관명,200,0,관세청,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,rgstDt,등록일시,19,1,2016-05-12 10:24:42,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,fnlSucsfDate,최종낙찰일자,10,0,2017-12-14,최종낙찰된 일자로 개찰완료된 건에 대하여 제공
16,나라장터 검색조건에 의한 낙찰된 목록 현황 물품조회,fnlSucsfCorpOfcl,최종낙찰업체담당자,35,0,한갑수,최종낙찰된 업체의 담당자명으로 개찰완료된 건에 대하여 제공
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,resultCode,결과코드,2,1,00,결과코드
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,resultMsg,결과메세지,50,1,정상.,결과메세지
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,pageNo,페이지 번호,4,1,1,페이지 수
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidNtceNo,입찰공고번호,40,1,20160433971,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,rbidNo,재입찰번호,3,1,000,재입찰번호
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,ntceDivCd,공고구분코드,9,1,통050002,"공고구분
통050002 : 조달청 또는 나라장터 자체 공고건"
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidNtceNm,입찰공고명,100,1,오석산정신요양원 기능보강공사,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,prtcptCnum,참가업체수,6,0,14,참가업체수
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidwinnrNm,최종낙찰업체명,100,1,한진건설주식회사,최종낙찰된 업체의 명으로 개찰완료된 건에 대하여 제공
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidwinnrBizno,최종낙찰업체사업자등록번호,10,1,3088121984,협상이 완료 후 최종낙찰된 업체의 사업자등록번호임
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidwinnrCeoNm,최종낙찰업체대표자명,35,0,정호영,최종낙찰된 업체의 대표자명으로 개찰완료된 건에 대하여 제공
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidwinnrAdrs,최종낙찰업체주소,200,0,충청남도 부여군 은산면 충절로 2835-0,협상이 완료 후 최종낙찰된 업체의 주소임
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,bidwinnrTelNo,최종낙찰업체전화번호,25,0,041-837-1266,"협상이 완료 후 최종낙찰된 업체의 연락 전화번호임
핸드폰번호는 “*”로 표기"
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,sucsfbidAmt,최종낙찰금액,21,0,24538700,"최종낙찰은 개찰순위 순서대로 협상등을 통해 최종 낙찰된정보를 의미하며 최종낙찰금액은 최종낙찰된 금액 (원화,원)으로 개찰완료된건에 대하여 제공"
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,sucsfbidRate,최종낙찰률,18,0,87.934,예정가격대비 최종낙찰금액으로 최종낙찰금액/예정가격 * 100 으로 계산되며 개찰완료된 건에 대하여 제공 (%)
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,rlOpengDt,실개찰일시,19,0,2016-05-03 15:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS” 
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,dminsttCd,수요기관코드,7,0,4570019,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,dminsttNm,수요기관명,200,0,충청남도 부여군 보건소,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,rgstDt,등록일시,19,1,2016-04-27 11:33:20,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,fnlSucsfDate,최종낙찰일자,10,0,2017-12-14,최종낙찰된 일자로 개찰완료된 건에 대하여 제공
17,나라장터 검색조건에 의한 낙찰된 목록 현황 공사조회,fnlSucsfCorpOfcl,최종낙찰업체담당자,35,0,한갑수,최종낙찰된 업체의 담당자명으로 개찰완료된 건에 대하여 제공
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,resultCode,결과코드,2,1,00,결과코드
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,resultMsg,결과메세지,50,1,정상.,결과메세지
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,pageNo,페이지 번호,4,1,1,페이지 수
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidNtceNo,입찰공고번호,40,1,20160325648,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,rbidNo,재입찰번호,3,1,000,재입찰번호
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,ntceDivCd,공고구분코드,9,1,통050002,"공고구분
통050002 : 조달청 또는 나라장터 자체 공고건 "
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidNtceNm,입찰공고명,100,1,긴급신고전화 통합체계구축(2차)-DB암호화 SW,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,prtcptCnum,참가업체수,6,0,11,참가업체수
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidwinnrNm,최종낙찰업체명,100,1,(주)디에스티인터내셔날,최종낙찰된 업체의 명으로 개찰완료된 건에 대하여 제공
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidwinnrBizno,최종낙찰업체사업자등록번호,10,1,1208609672,협상이 완료 후 최종낙찰된 업체의 사업자등록번호임
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidwinnrCeoNm,최종낙찰업체대표자명,35,0,김형태,최종낙찰된 업체의 대표자명으로 개찰완료된 건에 대하여 제공
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidwinnrAdrs,최종낙찰업체주소,200,0,"서울특별시 금천구 디지털로9길 46, 608호~610호 (가산동, 이앤씨드림타워7차)",협상이 완료 후 최종낙찰된 업체의 주소임
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,bidwinnrTelNo,최종낙찰업체전화번호,25,0,02-554-1828,"협상이 완료 후 최종낙찰된 업체의 연락 전화번호임
핸드폰번호는 “*”로 표기"
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,sucsfbidAmt,최종낙찰금액,21,0,136000000,"최종낙찰은 개찰순위 순서대로 협상등을 통해 최종 낙찰된정보를 의미하며 최종낙찰금액은 최종낙찰된 금액 (원화,원)으로 개찰완료된건에 대하여 제공"
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,sucsfbidRate,최종낙찰률,18,0,88.131,예정가격대비 최종낙찰금액으로 최종낙찰금액/예정가격 * 100 으로 계산되며 개찰완료된 건에 대하여 제공 (%)
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,rlOpengDt,실개찰일시,19,0,2016-04-05 16:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS” 
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,dminsttCd,수요기관코드,7,0,B552537,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,dminsttNm,수요기관명,200,0,한국정보화진흥원,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,rgstDt,등록일시,19,1,2016-05-12 10:24:42,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,fnlSucsfDate,최종낙찰일자,10,0,2017-12-14,최종낙찰된 일자로 개찰완료된 건에 대하여 제공
18,나라장터 검색조건에 의한 낙찰된 목록 현황 용역조회,fnlSucsfCorpOfcl,최종낙찰업체담당자,35,0,한갑수,최종낙찰된 업체의 담당자명으로 개찰완료된 건에 대하여 제공
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,resultCode,결과코드,2,1,00,결과코드
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,resultMsg,결과메세지,50,1,정상.,결과메세지
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,pageNo,페이지 번호,4,1,1,페이지 수
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidNtceNo,입찰공고번호,40,1,20160424950,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,rbidNo,재입찰번호,3,1,000,재입찰번호
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,ntceDivCd,공고구분코드,9,1,통050002,"공고구분
통050002 : 조달청 또는 나라장터 자체 공고건 "
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidNtceNm,입찰공고명,100,1,Real Time PCR,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,prtcptCnum,참가업체수,6,0,1,참가업체수
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidwinnrNm,최종낙찰업체명,100,1,주식회사 비엠에스,최종낙찰된 업체의 명으로 개찰완료된 건에 대하여 제공
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidwinnrBizno,최종낙찰업체사업자등록번호,10,1,2208117666,협상이 완료 후 최종낙찰된 업체의 사업자등록번호임
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidwinnrCeoNm,최종낙찰업체대표자명,35,0,김선기,최종낙찰된 업체의 대표자명으로 개찰완료된 건에 대하여 제공
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidwinnrAdrs,최종낙찰업체주소,200,0,"서울특별시 강남구 역삼로7길 22, BMS 빌딩 (역삼동)",협상이 완료 후 최종낙찰된 업체의 주소임
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,bidwinnrTelNo,최종낙찰업체전화번호,25,0,02-3471-6500,"협상이 완료 후 최종낙찰된 업체의 연락 전화번호임
핸드폰번호는 “*”로 표기"
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,sucsfbidAmt,최종낙찰금액,21,0,0,"최종낙찰은 개찰순위 순서대로 협상등을 통해 최종 낙찰된정보를 의미하며 최종낙찰금액은 최종낙찰된 금액 (원화,원)으로 개찰완료된건에 대하여 제공"
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,sucsfbidRate,최종낙찰률,18,0,0,예정가격대비 최종낙찰금액으로 최종낙찰금액/예정가격 * 100 으로 계산되며 개찰완료된 건에 대하여 제공 (%)
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,rlOpengDt,실개찰일시,19,0,2016-05-02 15:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS” 
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,dminsttCd,수요기관코드,7,0,7000705,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,dminsttNm,수요기관명,200,0,순천대학교,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,rgstDt,등록일시,19,1,2016-05-12 10:24:42,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,fnlSucsfDate,최종낙찰일자,10,0,2017-12-14,최종낙찰된 일자로 개찰완료된 건에 대하여 제공
19,나라장터 검색조건에 의한 낙찰된 목록 현황 외자조회,fnlSucsfCorpOfcl,최종낙찰업체담당자,35,0,한갑수,최종낙찰된 업체의 담당자명으로 개찰완료된 건에 대하여 제공
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,resultCode,결과코드,2,1,00,결과코드
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,bidNtceNo,입찰공고번호,11,1,20160436430,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,bidNtceNm,입찰공고명,100,1,아산~선운사간 군도 확포장공사 관급자재 가드레일 구입,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,opengDt,개찰일시,19,1,2016-05-04 16:00:00,조달업체가 제출한 입찰서를 개찰하는 일시(개찰예정일시)  “YYYY-MM-DD HH:MM:SS”
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,prtcptCnum,참가업체수,6,0,1,참가업체수
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,opengCorpInfo,개찰업체정보,500,1,(주)리더스산업^4038136026^박인순^123400000^99.516,"개찰업체정보
다수 낙찰자의 경우 ”낙찰예정자 다수”와 개찰순위 1위의 투찰금액과 투찰율
을 보여줌 
단일 낙찰자 의 경우 업체명과 사업자번호, 대표자명, 투찰금액, 투찰율을 보여줌
단, 협상에 의한 계약일 경우는 투찰금액,투찰율 안나옴"
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,progrsDivCdNm,진행구분코드명,4,1,개찰완료,"진행구분이 
유찰, 개찰완료, 재입찰로 구분 됨"
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,inptDt,입력일시,19,0,2016-05-05 18:21:59,입력일시 “YYYY-MM-DD HH:MM:SS”
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,rsrvtnPrceFileExistnceYn,예비가격파일존재여부,1,1,Y,예비가격파일존재여부(Y/N)
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,ntceInsttCd,공고기관코드,7,1,1230152,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,ntceInsttNm,공고기관명,200,0,조달청 전북지방조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,dminsttCd,수요기관코드,7,0,4780000,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
