id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
318,20220806908-00,2022년 스마트시티 유무선통신망 구축 통신공사(긴급) (긴급공고),서울특별시,서울,166625000,166058950,+3% ~ -3%,9966575,87.745,1075,기/A값,-0.33972
319,20220806374-00,서울강남경찰서 수사부서 환경개선 공사(통신) (긴급공고),경찰청,서울,146076000,147018975,+2% ~ -2%,9722905,87.745,1085,기/A값/순,0.64553
320,20220803693-00,비산재 고형화설비 설치공사(정보통신 분야) (긴급공고),한종산업개발,서울,93456000,93330125,+3% ~ -3%,3380079,87.745,291,기/A값,-0.13469
321,20220804774-00,「서울유망기업 상설전시장」조성공사(통신),(재)서울산업진흥원,서울,109010000,109715650,+3% ~ -3%,0,87.745,1112,수의,0.64732
322,20220734472-00,노후.저화소 CCTV 개선사업,서울특별시/서울특별시,서울,138615000,138882250,+3% ~ -3%,7714203,87.745,1052,기/A값,0.19280
323,20220800427-00,박종철센터 조성 리모델링 공사(통신),서울특별시,서울,68350000,68021475,+3% ~ -3%,3850095,87.745,1002,기/A값,-0.48066
324,20220734307-00,강남복지센터(가칭)공간 개선공사(통신) (긴급공고),서울특별시,서울,98010000,97815250,+3% ~ -3%,4260967,87.745,1038,기/A값,-0.19871
325,20220733186-00,2022년 제1차 영상정보용 자가통신망 구축 공사,서울특별시,서울,343780000,344729750,+3% ~ -3%,18125666,87.745,1038,기/A값,0.27626
326,20220733847-00,암사아리수정수센터 방류수 TMS TOC수질연속자동측정기 구매·설치 (긴급공고),서울특별시/서울특별시,서울,146377000,147178825,+3% ~ -3%,0,84.245,35,물품/기,0.54778
327,20220709475-00,2022년 CCTV 신규설치(1차) 공사,서울지방조달청/서울특별시,서울,251974000,252343825,+3% ~ -3%,10865611,87.745,986,기/A값/협정,0.14677
328,20220729201-00,화학폐수처리 시스템 개선공사,국민건강보험공단,서울/인천/경기,59310000,59275800,+2% ~ -2%,0,87.995,107,물품/기/수의/협정,-0.05767
329,20220718726-01,구내교환기 교체공사 (정정공고),서울지방조달청/헌법재판소,서울,145300000,144924450,+2% ~ -2%,0,84.245,43,물품/기/정,-0.25847
330,20220730142-00,"서울대학교 기초교육원(61동) 2,3층 리모델링 통신공사 (긴급공고)",서울대학교,서울,147404000,148183100,+2% ~ -2%,10336708,87.745,1023,기/A값/순,0.52854
331,20220726758-00,수락산역 승강편의시설(49공구) 신설 전자설비 이설공사,서울교통공사,서울,193164830,193200150,+3% ~ -3%,13464290,87.745,1009,기/A값,0.01828
332,E012206266,2022년 배전자동화 자가광케이블 시설공사(ICT운영부),한국전력공사,서울,302086400,300531205,+2% ~ -2%,18907665,87.745,817,기/A값/순,-0.51482
333,20220726154-00,자동제어설비 구축(ICT기반 재난종합상황실 구축),한국원자력의학원,서울/경기,187000000,186731250,+2% ~ -2%,0,87.995,97,물품/기,-0.14372
334,20220727167-00,대학동 창업지원시설Ⅰ 조성공사(정보통신)_긴급 (긴급공고),서울특별시,서울,111800000,112713450,+3% ~ -3%,7228683,87.745,1054,기/A값,0.81703
335,20220726311-00,금천진로진학지원센터 건립공사(통신) (긴급공고),서울특별시,서울,107230000,108063225,+3% ~ -3%,6007110,87.745,1037,기/A값,0.77704
336,20220723216-00,병동 출입통제시스템 구매 및 설치공사,국민건강보험공단,서울/인천/경기,91900000,92076025,+2% ~ -2%,0,87.995,60,물품/기/수의,0.19153
337,20220721916-00,취업지원부 면접실 등 개선 통신공사,서울특별시교육청,서울,10808000,10787350,+2% ~ -2%,0,87.745,547,수의,-0.19107
338,20220720645-00,안산선 상록수역 등 5역 영상감시설비 개량 기타공사 (긴급공고),한국철도공사,서울/경기,905385000,900962250,+2% ~ -2%,62245124,86.745,2354,기/A값/순,-0.48850
339,E012205959,연동로 지장전주 관련 배전계통 자가광케이블 이설공사(ICT운영부),한국전력공사,서울,37067800,37288800,+2% ~ -2%,0,87.745,672,기/수의,0.59620
340,20220715856-00,공연초 병설유 신설 통신공사,서울특별시교육청,서울,83628000,82687025,+3% ~ -3%,0,87.745,1147,기/수의,-1.12520
341,20220715118-00,"숭실중학교 강당,체육관 환경개선 통신공사 (소액)수의견적 안내 공고",서울특별시서부교육청,서울,65450000,65543125,+2% ~ -2%,0,87.745,1136,기/수의,0.14228
342,20220712023-00,김포공항 공사청사 옥상 휴게시설 정보통신공사,한국공항공사,서울,45859000,45608875,+2% ~ -2%,1468143,87.745,1000,기/A값/순,-0.54543
343,20220710692-00,서울대학교 산학협력단 낙성대 창업센터 신축 통신공사 (긴급공고),서울대학교산학협력단,서울,176220000,176896725,+2% ~ -2%,12708555,87.745,1066,기/A값/순,0.38402
344,20220713923-00,8호선 복정역 승강장 석면제거 정보통신공사,서울교통공사,서울,24641880,24734650,+3% ~ -3%,0,87.745,866,기/수의,0.37647
345,20220711388-00,2022년 IOT주차검지센서 유지관리 용역 (재공고),서울시설공단,서울/경기,26689410,26672650,+3% ~ -3%,0,88,109,기/수의,-0.06280
346,20220712447-00,2022년 제2차 교내 통신시설물 성능개선공사,서울과학기술대학교,서울,50000000,50045625,+2% ~ -2%,0,87.745,1053,기/수의,0.09125
347,20220712317-00,인터넷(IP) 전화기 구입,경기도,서울/경기,72000000,71976250,+3% ~ -3%,0,88,36,물품/수의,-0.03299
348,20220639034-00,한국예탁결제원 서울사옥 2층 리모델링 공사(통신),서울지방조달청/한국예탁결제원,서울,234175000,233322075,+2% ~ -2%,15737923,87.745,1024,기/A값/순/협정,-0.36423
349,2022-13567,22-00대대 매입관사 리모델링(통신),해군재경근무지원대대,서울,12000000,11895163,+2% ~ -2%,0,87.745,489,수의,-0.87365
350,20220706723-00,2022년 교통관리시스템 통신선로(광케이블) 정비공사,서울시설공단,서울,188144000,189446925,+3% ~ -3%,12003486,87.745,1067,기/A값,0.69251
351,20220707863-00,경찰병원 병리과 등 시설개선공사(통신),서울지방조달청/경찰청,서울,17513000,17540975,+2% ~ -2%,0,87.745,84,기/수의/협정/여성,0.15973
352,20220707109-00,2022년 CCTV 통신장비 교체,서울특별시,서울,270000000,271088100,+3% ~ -3%,0,80.495,102,물품,0.40300
353,20220706710-00,은평 광역자원순환센터 건립사업 정보통신공사,서울특별시,서울,560785000,555192625,+3% ~ -3%,34298123,87.745,1037,기/A값,-0.99725
354,20220706940-00,용화여고 방송선로 교체공사 (긴급공고),서울특별시교육청,서울,298472000,297528900,+2% ~ -2%,3423837,87.745,1046,기/A값/순,-0.31598
355,20220703315-00,동작구 가족센터 정보통신공사,서울특별시,서울,192334000,191344025,+3% ~ -3%,12089823,87.745,1067,기/A값,-0.51472
356,20220702974-00,불광2동 복합청사 신축 통신공사,서울특별시,서울,288964000,289435800,+3% ~ -3%,17362555,87.745,1075,기/A값,0.16327
357,20220637555-01,한국은행 강남본부 통신설비 유지보수 용역 (공고),한국은행,서울,195228000,194430550,+2% ~ -2%,0,-,25,정,-0.40848
358,20220700535-00,서울봉천초등학교 방송시설개선 통신공사 (긴급공고),서울특별시동작교육청,서울,221012000,218733450,+3% ~ -3%,4588364,87.745,1094,A값,-1.03097
359,20220642630-00,풍납나들목 리모델링 통신공사,서울특별시,서울,19404000,19149450,+3% ~ -3%,0,87.745,779,수의,-1.31185
360,20220640827-01,서울금천경찰서 통합민원실 리모델링 공사(통신) (정정공고),경찰청,서울,54340000,54335575,+2% ~ -2%,2325021,87.745,1027,기/정/A값/순,-0.00815
361,20220639280-00,2022년 IOT주차검지센서 유지관리 용역,서울시설공단,서울/경기,26689410,26745775,+3% ~ -3%,0,88,139,낙찰정정/기/수의,0.21118
362,20220643105-00,2022년 기능보강 치매전담실 관련 공사(통신) 견적 제출 안내공고,서울특별시립,서울/경기,96567000,97001600,+3% ~ -3%,0,87.745,2710,수의,0.45005
363,20220627044-01,신월동 460-11 공동체주택 정보통신공사 (정정공고),서울주택도시공사,서울,56270000,55095425,+3% ~ -3%,3075456,87.745,971,기/정/A값/협정,-2.08740
364,20220628975-01,서울강남경찰서 통합민원실 리모델링 공사(통신) (정정공고),경찰청,서울,66330000,66355400,+2% ~ -2%,3824535,87.745,1059,기/정/A값/순,0.03829
365,20220638657-00,통합망 스위치 구입,인천광역시,서울/인천,63822000,63417425,+3% ~ -3%,0,88,56,물품/수의,-0.63392
366,20220638165-01,(긴급)태릉고 방송선로 교체공사 (긴급공고) (정정공고),서울특별시교육청,서울,246381000,241935725,+3% ~ -3%,13878710,87.745,1047,기/정/A값,-1.80423
367,20220637156-00,(긴급)서울역 북부역세권 개발에 따른 지장통신설비 이설 기타공사,한국철도공사,서울,410943000,411685825,+2% ~ -2%,18481144,86.745,990,기/A값/순,0.18076
368,20220635302-00,화양제일시장 화재알림시설 구매설치,서울특별시,서울,46903000,46362150,+3% ~ -3%,0,88,28,물품/기/수의,-1.15313
369,20220635533-00,공진초 교실 및 기타시설 증축 통신공사 (긴급공고),서울특별시교육청,서울,230720000,231074750,+3% ~ -3%,13693985,87.745,1064,기/A값,0.15375
370,20220634160-00,세종로자치회관 리모델링 정보통신공사 (긴급공고),서울특별시,서울,113940000,114236025,+3% ~ -3%,7221569,87.745,1076,기/A값,0.25980
371,20220631175-00,(긴급)서울고명초등학교 방송선로 및 방송장비개선 통신공사 (긴급공고),서울특별시교육청,서울,237199000,235044700,+3% ~ -3%,13839524,87.745,1067,기/A값,-0.90823
372,20220635078-01,2022년 하반기 전산장비 유지관리 용역 (정정공고),고위공직자범죄수사처,서울/경기,27960000,28217000,+2% ~ -2%,0,88,89,기/정/수의,0.91917
373,20220634200-00,스마트 용산 네트워크 간선 고도화 사업 (긴급공고),서울특별시,전국/서울,1189441000,1190440175,+3% ~ -3%,75745981,86.745,1090,기/A값/의무,0.08400
374,20220632776-00,[긴급] 도곡초 본관 및 신관 방송선로 교체공사 입찰 공고 (긴급공고),서울특별시강남서초교육지원청,서울,223720000,224415275,+3% ~ -3%,13013503,87.745,1064,기/A값,0.31077
375,20220628605-00,중화중 방송선로 개선공사,서울특별시교육청,서울,199050000,198886350,+3% ~ -3%,11519897,87.745,1064,기/A값,-0.08222
376,20220633792-00,2022년 하반기 IP교환기 및 부대장비 유지관리 용역,고위공직자범죄수사처,서울/경기,15000000,15094000,+2% ~ -2%,0,88,70,기/수의,0.62666
377,20220630754-00,양천중 방송선로개선 통신공사 (긴급공고),서울특별시교육청,서울,198010000,199677775,+3% ~ -3%,10221900,87.745,1050,기/A값,0.84226
378,20220625165-00,행정망 서버팜 스위치 구매·설치,서울특별시,서울,128040000,130087425,+3% ~ -3%,0,84.245,47,물품,1.59905
379,20220627407-00,서울대학교 부설여중 예체능관 네트워크장비 구매설치 (긴급공고),서울대학교,서울,57019000,57476625,+2% ~ -2%,0,87.995,12,낙찰정정/물품/기,0.80258
380,20220625127-00,부서용 웍그룹 스위치 구매·설치,서울특별시,서울,84018000,84921025,+3% ~ -3%,0,84.245,39,물품,1.07479
381,2201802-00,수서역세권 스마트도시 정보통신공사,한국토지주택공사,전국/서울,1480391000,1470081000,+2% ~ -2%,53954264,86.745,1098,기/A값/순/의무,-0.69644
382,20220625248-00,2022년 영등포구 다목적CCTV 설치위한 통신공사 (긴급공고),서울특별시,서울,580057000,585170250,+3% ~ -3%,33487583,87.745,996,기/A값,0.88150
383,20220624983-00,경원선 석계역 등 5역 자동개집표기 통신방식 개량공사,한국철도공사,서울,54429000,54325225,+2% ~ -2%,0,87.745,1007,기/수의,-0.19067
384,20220622474-00,중대산업재해 예방을 위한 호남차량기지 등 2개소 입출고 영상감시설비 신설공사,한국철도공사,서울/광주,156290000,157012100,+2% ~ -2%,0,87.745,1332,기/수의,0.46202
385,20220622318-00,고양차량기지외 2개소 철도차량 입출고 점검용 영상감시장치 구축공사,한국철도공사,서울/경기,125345000,124485500,+2% ~ -2%,0,87.745,2819,기/수의,-0.68571
386,20220618189-00,2022년 노후 정보통신장비 교체,서울특별시,서울,299268200,302008050,+3% ~ -3%,0,80.495,76,물품,0.91551
387,20220615688-00,서울 어울림체육센터 건립 통신공사(장기) (긴급공고),서울특별시/서울특별시,서울,985504000,971743975,+3% ~ -3%,59176523,87.745,990,기/A값,-1.39625
388,20220616744-00,성보중 본관동 방송선로 개선 통신공사 (긴급공고),서울특별시동작교육청,서울,145048000,144768825,+2% ~ -2%,0,87.745,1183,기/수의,-0.19248
389,2022-10572,22-육-00부대 통신공사(1090),국군재정관리단,서울,57644117,57160150,+2% ~ -2%,0,87.745,907,기/수의,-0.83958
390,20220610491-00,중부수도사업소 중앙제어실 리모델링 통신공사,서울특별시,서울,7472000,7473275,+3% ~ -3%,0,87.745,375,수의,0.01706
391,20220607046-00,스마트워크센터 영상회의 시스템 구매 및 설치,대구지방조달청/한국지능정보사회진흥원,서울/경기/세종,124670000,125043450,+2% ~ -2%,0,84.245,193,물품/기,0.29955
392,20220609420-00,강서소방서 상황실 수보대 교체,서울특별시/서울특별시,서울,89382000,88052275,+3% ~ -3%,0,84.245,32,물품/기,-1.48769
393,2022-09723,신길동 아파트 비상방송설비 보수공사,국방부근무지원단,서울,48520000,47934403,+2% ~ -2%,0,87.745,869,기/수의,-1.20692
394,20220608344-00,양천문화회관 별관 리모델링 통신 공사,서울특별시,서울,142670000,143320950,+3% ~ -3%,9639397,87.745,1083,기/A값,0.45626
395,2022-09611,00부대 정문 출입통제시스템 교체공사,4284부대,서울,27400000,27347523,+2% ~ -2%,0,87.745,659,수의,-0.19153
396,20220603326-00,경원선 망월사역 신축에 따른 통신설비 신설공사 총체 및 1차,한국철도공사,서울/경기/강원,775645000,771516675,+2% ~ -2%,41461504,86.745,2718,기/A값/순,-0.53225
397,22144,22-B-광.단국장비 및 소형 M/W 유지보수 용역,제9196부대,서울/인천/경기,67578140,68124369,+2% ~ -2%,0,88,29,수의,0.80829
398,20220603397-00,한강공원 화장실 비상벨 교체 공사,서울특별시,서울,43065000,43650525,+3% ~ -3%,0,87.745,1009,수의,1.35963
399,20220601954-00,동대문(4)역 환승통로 경사로 설치에 따른 전자공사,서울교통공사,서울,81358750,80951175,+3% ~ -3%,5449669,87.745,1022,기/A값,-0.50097
400,20220601895-00,5호선 전력 RTU 개량 정보통신공사,서울교통공사,서울,433357200,431120050,+3% ~ -3%,27655473,87.745,1034,기/A값,-0.51624
401,20220600708-00,2022년 CCTV 성능개선 공사,서울특별시,서울,273460000,275232775,+3% ~ -3%,12730256,87.745,1056,기/A값,0.64827
402,20220601709-01,"탄천센터 업무,광통신망 구축사업 (정정공고)",서울물재생시설공단,서울,80000000,79909600,+3% ~ -3%,0,87.745,1070,정/수의,-0.11300
403,20220538707-00,2022년 노후 CCTV 성능개선 단가계약,서울특별시,서울,347518000,349769100,+3% ~ -3%,0,87.945,105,물품/기,0.64776
404,20220541814-00,광화문광장 상시 미디어파사드 구축 통신공사,서울특별시,서울,77033000,77246600,+3% ~ -3%,0,87.745,1091,기/수의,0.27728
405,20220545090-00,화성시장학관 도봉나래관 리모델링 통신공사,재단법인,서울,34980000,35052200,+3% ~ -3%,0,87.745,1002,수의,0.20640
406,20220601836-00,지역자활센터 및 뇌병변비젼센터 리모델링 통신공사 (긴급공고),서울특별시,서울,57137000,57206475,+3% ~ -3%,3115804,87.745,1015,기/A값,0.12159
407,20220544548-00,용산선 가좌역 및 경부선 용산역 영상감시장치 개량공사,한국철도공사,서울,120391000,119874300,+2% ~ -2%,0,87.745,1154,기/수의,-0.42919
408,20220542887-00,신금호역 노후 에스컬레이터 교체 정보통신공사,서울교통공사,서울,67686600,67031425,+3% ~ -3%,3789470,87.745,978,기/A값,-0.96796
409,20220514070-00,고덕강일공공주택지구 2BL 제로에너지아파트 정보통신공사 (긴급공고),서울주택도시공사,전국/서울,6608580000,6605110550,+3% ~ -3%,389556532,85.495,512,기/A값/의무,-0.05250
410,20220538807-00,은평구보건소 증축 통신공사,서울특별시,서울,89490000,88784875,+3% ~ -3%,4993178,87.745,1023,기/A값,-0.78794
411,20220537494-00,수상레포츠 통합센터 조성사업 통신공사,서울특별시/서울특별시,서울,157270000,155573900,+3% ~ -3%,9814044,87.745,1029,기/A값,-1.07847
412,20220540963-00,청량리차량사업소 등 3개소 철도차량 입출고 검사용 영상감시설비 신설 공사 (긴급공고),한국철도공사,서울/경기,200271000,202008400,+2% ~ -2%,10283428,87.745,2464,기/A값/순,0.86752
413,20220537076-00,7호선 가산디지털단지역 출입구 신설 정보통신공사(43공구),서울교통공사,서울,48432100,48266150,+3% ~ -3%,3101779,87.745,937,기/A값,-0.34265
414,20220533381-00,경부선 남영역 방송설비 개량공사,한국철도공사,서울,70377000,70265150,+2% ~ -2%,0,87.745,1071,기/수의,-0.15893
415,20220529311-00,양천구 보건소 청사 확충 건립 정보통신 공사,서울특별시,서울,805310000,813685275,+3% ~ -3%,55772517,87.745,1010,기/A값,1.04000
416,20220525839-00,서울남구구치소 여사수용동 독거실 증설 통신공사 공고,법무부서울지방교정청서울남부구치소/법무부,서울,20449000,20384725,+2% ~ -2%,0,87.745,835,기,-0.31432
417,20220523229-00,별관 드라마 NPS 편집시설 증설 관련 정보통신공사,한국방송공사,서울,43600000,43952875,+2% ~ -2%,0,85,951,기,0.80934
418,E012204458,신내변전소등 4개소 화상감시시스템 교체공사(성동전력지사),한국전력공사,서울,218977000,218514009,+2% ~ -2%,13591978,87.745,835,기/A값/순,-0.21144
419,20220526226-00,산업단지 다목적 체육관 신축 통신공사,서울특별시,서울,315576000,314375275,+3% ~ -3%,18973268,87.745,1079,기/A값,-0.38049
420,20220526212-00,거여 외 2역 승강편의시설 설치 정보통신공사(47공구),서울교통공사,서울,167063100,168014600,+3% ~ -3%,11877447,87.745,1071,기/A값,0.56954
421,20220525754-00,지하철 통합관제 신축 정보통신공사 (긴급공고),서울교통공사,전국/서울,3789880210,3802623725,+3% ~ -3%,253354580,86.745,886,기/A값/의무,0.33625
422,20220524088-01,남산도서관 (가칭)디지털 라운지 조성 통신공사 (긴급공고) (정정공고),서울특별시교육청,서울,90243000,90376600,+3% ~ -3%,4879412,87.745,1028,기/정/A값,0.14804
423,20220521278-00,서해선(소사~원시) 상황실 CTC설비 유지보수용역,서해철도,서울/인천/경기,59389000,58649650,+3% ~ -3%,0,87.745,17,,-1.24493
424,20220521047-00,고덕역 변전실 노후설비 개량 정보통신공사,서울교통공사,서울,30040900,30325375,+3% ~ -3%,1416837,87.745,878,기/A값,0.94695
425,20220517251-00,잠실창작스튜디오 리모델링 통신공사,재단법인서울문화재단,서울,40590000,40432225,+3% ~ -3%,0,87.745,1042,기/수의,-0.38871
426,20220516063-00,2022년 인터넷전화기 구매 설치,서울특별시,서울,259120000,261518200,+3% ~ -3%,0,80.495,34,물품,0.92551
427,20220512108-00,서울검찰청사 구치감 수용거실 자동제어시스템 설치공사,서울지방조달청/대검찰청,서울,470383000,470642925,+2% ~ -2%,19751508,86.745,955,기/A값/순/협정,0.05525
428,20220514721-00,서울바이오허브 글로벌협력동 통신공사 관급자재(통합배선반) 구매설치,서울특별시/서울특별시,서울,92613000,92097425,+3% ~ -3%,0,87.945,12,물품/기,-0.55670
429,20220512620-00,경원선 회기 등 24개역 승강장 비상통화장치 신설 기타공사,한국철도공사,서울/경기/강원,717412000,711055775,+2% ~ -2%,29052697,86.745,2683,기/A값/순,-0.88600
430,20220514974-00,2022년 CCTV신규 설치 및 성능개선 공사 (긴급공고),서울특별시,서울,332340000,333647000,+3% ~ -3%,15402185,87.745,598,기/A값,0.39327
431,20220514571-00,지하철 1~4호선 연선전화 개량공사 (긴급공고),서울교통공사,서울,721522860,732500875,+3% ~ -3%,49111252,87.745,971,기/A값,1.52150
432,20220510661-00,한국국방연구원 관영당 리모델링공사(정보통신),국방부,서울,127174000,127580375,+2% ~ -2%,6348153,87.745,1055,기/A값/순,0.31954
433,20220512762-00,2022년 CCTV신규설치 및 성능개선 공사 관급자재(보안용카메라) 구매 (긴급공고),서울특별시,서울,251812000,252938925,+3% ~ -3%,0,87.995,93,물품/기,0.44752
434,20220512859-00,구로구민 체육센터 리모델링 정보통신 공사,서울특별시,서울,45600000,45675525,+3% ~ -3%,0,87.745,1057,수의,0.16562
435,2022-07016,22-061 00진지 케이블 공사,수도방위사령부,서울,47225070,47427708,+2% ~ -2%,0,87.745,885,기/수의,0.42908
436,2022-07007,한0진지 통신케이블 공사,육군제6501부대,서울,38571506,38787710,+2% ~ -2%,0,87.745,866,기/수의,0.56052
437,2022-06944,2022년 금호진지 통신케이블 공사,육군제6501부대,서울,57630007,57389076,+2% ~ -2%,0,87.745,935,기/수의,-0.41807
438,20220508061-00,청사 대강당 LED스크린 설치 공사,서울특별시,서울,125923000,127678750,+3% ~ -3%,0,87.745,1135,기/수의,1.39430
439,20220506592-00,2022~2023년 서울에너지공사 원격검침 통신설비 설치공사,서울에너지공사,서울,418858000,415230725,+3% ~ -3%,9057506,87.745,123,기/A값/협정,-0.86600
440,20220503289-03,"방학동 313-7,38번지 공공리모델링 정보통신공사 (긴급공고) (정정공고)",서울주택도시공사,서울,109829000,108324950,+3% ~ -3%,6806548,87.745,1014,정/A값/협정,-1.36945
441,20220505548-00,(긴급)경의선 파주역 등 11역 승강장 비상통화장치 개량 및 기타공사,한국철도공사,서울/경기,539187000,536628600,+2% ~ -2%,22700663,86.745,2393,기/A값/순,-0.47450
442,20220500965-00,대용량 공기청정기(2차) 네트워크 운영시스템 구축 통신공사 (긴급공고),서울교통공사,전국/서울/경기,3240735080,3273320725,+3% ~ -3%,210286140,86.745,1965,기/A값/의무,1.00550
443,20220500542-00,간호사호출시스템 교체 공사(통신),국민건강보험공단,서울/인천/경기,86660000,86436675,+2% ~ -2%,1120655,87.745,2797,기/A값/순,-0.25771
444,E012203683,22년 변압기공동이용 자고객 원격검침망 구축 공사,한국전력공사,서울,107175200,106965995,+2% ~ -2%,7421151,87.745,732,기/A값/순/연기,-0.19520
445,20220500484-00,2022년 정보통신 노후장비 교체 (긴급공고),서울특별시,서울,154000000,153735550,+3% ~ -3%,0,84.245,55,물품,-0.17173
446,20220502389-03,K-Digital Platform 교육공간 구축공사(통신) (긴급공고) (정정공고),(주)엘리스,서울,23235000,23448100,+2% ~ -2%,0,87.745,536,기/정/수의,0.91715
447,20220448990-00,상도로 1단계 자가정보통신망 선로공사,서울특별시,서울,177930000,177505225,+3% ~ -3%,2000944,87.745,1023,기/A값,-0.23874
448,20220448262-00,경인선 오류동역 등 14개소 선로전환기 영상감시설비 신설공사 (긴급공고),한국철도공사,전국/서울/인천/경기,1199001000,1202430175,+2% ~ -2%,72406977,86.745,2864,기/A값/순/의무,0.28600
449,20220447576-01,IP전자교환기 구입계약 (긴급공고) (정정공고),경기도,서울/경기,124498000,123657050,+3% ~ -3%,0,84.245,86,물품/기/정,-0.67548
450,20220446003-00,열차정보관리시스템 SLB-L4스위치 등 2종 구매설치,서울교통공사,서울,39905800,39398975,+3% ~ -3%,0,84.245,22,물품/기,-1.27006
451,20220444385-00,2022년 화장실 시설개량 통신공사(1공구),서울교통공사,서울,63059700,63283475,+3% ~ -3%,3733901,87.745,998,기/A값,0.35486
452,20220446602-00,은천마루 조성공사(통신) (긴급공고),서울특별시,서울,49330000,49632575,+3% ~ -3%,0,87.745,1053,수의,0.61336
453,20220442229-01,관영당 대회의실 회의용마이크시스템 구매/설치 (정정공고),국방부,서울,202000000,200135600,+2% ~ -2%,0,84.245,35,물품/기/정,-0.92298
454,2201237-00,서울독산13(광명하안13) 고령자복지주택 정보통신공사 1공구,한국토지주택공사,서울,447204000,450637000,+2% ~ -2%,19878060,86.745,910,기/A값/순,0.76765
455,E012203474,2022년 배전계통 자가 광통신망 보강공사,한국전력공사,서울,1055346600,1053921688,+2% ~ -2%,70833498,86.745,782,기/A값/순,-0.13502
456,20220434415-00,소방관서 행정교환기 증설 및 IP교환기 업그레이드,서울특별시/서울특별시,서울,138663000,139175725,+3% ~ -3%,0,84.245,37,물품,0.36976
457,20220442793-00,강동구 제2구민체육센터 통신공사 (긴급공고),서울특별시,서울,448029000,445876275,+3% ~ -3%,29761990,87.745,1033,기/A값,-0.48049
458,20220440153-00,2022년 전산네트워크(업무망) 신설공사,서울교통공사,서울/경기,26244320,26327825,+3% ~ -3%,0,87.745,2193,기/수의,0.31818
459,20220436447-00,국립항공박물관 스마트 통합 관제시스템 도입공사,국립항공박물관,서울,106000000,106331000,+2% ~ -2%,0,87.745,58,기/수의/여성,0.31226
460,20220435291-00,암사아리수정수센터 수질연속자동측정기 구매·설치,서울특별시/서울특별시,서울,198501000,197347775,+3% ~ -3%,0,84.245,33,물품/기,-0.58097
461,20220426065-00,면목7동 복합청사 신축공사(통신),서울지방조달청/서울특별시,서울,261671000,260580525,+3% ~ -3%,18109758,87.745,1037,기/A값/협정,-0.41674
462,20220437774-00,옥수역 연기발생 관련 피해복구 정보통신공사,서울교통공사,서울,14057240,14088125,+3% ~ -3%,0,87.745,769,기/수의,0.21970
463,20220437229-00,양재역 등 2개역 승강편의시설 설치 정보통신공사,서울교통공사,서울,88462060,88857525,+3% ~ -3%,0,87.745,1126,기/수의,0.44704
464,20220428563-00,서울복합화력발전소 내 주민편익시설 건립 공사(정보통신),서울지방조달청/서울특별시,서울,346804000,344410250,+3% ~ -3%,22334043,87.745,1019,기/A값/협정,-0.69024
465,20220431162-00,중앙선 옥수역 등 12개소 열차행선안내장치 개량공사,한국철도공사,서울/인천/경기,647594000,650058150,+2% ~ -2%,44953223,86.745,2719,기/A값/순,0.38050
466,20220426066-00,서울서부지방검찰청 구치감 자동제어시스템 구축,서울지방조달청/대검찰청,서울,78149000,78031425,+2% ~ -2%,0,87.745,952,기/수의/협정,-0.15045
467,14824,네트워크 구성(케이블포설) 용역,국방부,서울,36766108,36843441,+2% ~ -2%,0,88.000,125,수의,0.21033
468,20220419750-01,서울동부구치소 상황대기실 개보수 공사(통신) (정정공고),법무부,서울,59917000,59418700,+2% ~ -2%,3476699,87.745,1057,기/정/A값/순,-0.83166
469,20220428697-00,도림천역 등 6개역 전기실 노후설비 개량에 따른 정보통신공사,서울교통공사,서울,43935180,44009925,+3% ~ -3%,0,87.745,988,기/수의,0.17012
470,20220425471-00,서울중앙지방검찰청 상황실 리모델링공사(통신),대검찰청,서울,73590000,73409750,+2% ~ -2%,0,87.745,1128,기/수의,-0.24494
471,20220424606-00,서울교대 학생회관 환경개선 통신공사,서울교육대학교,서울,168729000,170053150,+2% ~ -2%,0,87.745,1161,기/수의,0.78477
472,20220421426-00,마포구 여성센터 설치를 위한 (舊)치매안심센터 리모델링 공사(정보통신),서울특별시,서울,68750000,68487075,+3% ~ -3%,4890608,87.745,1025,기/A값,-0.38244
473,20220418246-00,2022년 화장실 시설개량 정보통신공사(2공구),서울교통공사,서울,85107800,84516175,+3% ~ -3%,4750021,87.745,1041,기/A값,-0.69515
474,20220420702-00,서울대학교 약학대학 21동 리모델링 통신공사 (긴급공고),서울대학교,서울,341734000,341663975,+2% ~ -2%,25344912,86.745,1052,기/A값/순,-0.02050
475,20220415911-00,하남연장선 계관제 시스템 및 고장분석 시스템 등 연계 용역,서울교통공사,서울/경기,207044560,208564825,+3% ~ -3%,0,87.745,52,기,0.73426
476,20220418211-00,광진구 평생학습센터 건립 통신공사,서울특별시,서울,162099300,161406350,+3% ~ -3%,0,87.745,1193,기/수의,-0.42749
477,20220417945-00,국방기술품질원 서울사무소 전화회선 유지보수,국방기술품질원,서울,14670000,14727975,+2% ~ -2%,0,88,95,수의,0.39519
478,20220416175-00,구의역등 2개역 화장실 개량 정보통신공사,서울교통공사,서울,47361220,46455250,+3% ~ -3%,0,87.745,1061,기/수의,-1.91290
